time,hip_pos,knee_pos,hip_vel,knee_vel,hip_tau,knee_tau
9.507999999999845,-1.489339879268201,1.2077318787815217,0.917164697292367,-0.3647850916447519,14.269937389061095,-4.712561132600693
9.509999999999845,-1.4870531540413656,1.206680059170588,1.1433626134177146,-0.5259098054668769,15.077155140560977,-6.066272643191796
9.511999999999846,-1.4842892847611246,1.2052460653890396,1.381934640120511,-0.7169968907742148,15.850467991696595,-7.312497968450613
9.513999999999847,-1.4810249810754954,1.2033746847879863,1.6321518428145712,-0.9356903005266193,16.5903030233122,-8.456606710304547
9.515999999999847,-1.4772384042623314,1.2010151299677647,1.8932884065819793,-1.1797774101107739,17.297099073794755,-9.503600210346658
9.517999999999848,-1.4729091608257214,1.1981207670742915,2.1646217183049936,-1.4471814467366206,17.97130625508522,-10.458131179980011
9.519999999999849,-1.4680182964801505,1.1946488583701265,2.4454321727854498,-1.7359543520825276,18.61338621902293,-11.32452234991646
9.52199999999985,-1.4625482908973826,1.1905603182117008,2.735002791383951,-2.044270079212804,19.223812977381172,-12.10678406664066
9.52399999999985,-1.4564830534342268,1.185819481594078,3.032618731577874,-2.370418308811425,19.803074101980563,-12.808630817151077
9.52599999999985,-1.4498079199188227,1.1803938844821253,3.337566757702056,-2.7127985559763164,20.351672149947927,-13.433496711728289
9.527999999999851,-1.442509650445544,1.1742540552274343,3.649134736639409,-3.069914627345467,20.870126174055585,-13.984549996888532
9.529999999999852,-1.43457642801165,1.1673733164689335,3.966611216947014,-3.440369379250402,21.35897318981485,-14.464706706537445
9.531999999999853,-1.425997857720892,1.1597275970270613,4.289285145378963,-3.8228597209360773,21.818769480369507,-14.876643588261205
9.533999999999853,-1.4167649661798258,1.1512952534217729,4.6164457705330655,-4.21617180264418,22.250091628225725,-15.222810463650191
9.535999999999854,-1.4068702006219325,1.1420569007687704,4.947382778946695,-4.6191763265012,22.65353717031246,-15.505442196361175
